Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,Transect_ID,Habitat_Type,Lat,Lon,Depth (m),Cumulative_Dist (m),Cumulative_Area (m2),TC,Sec,Taxserial,CommonName,SpeciesName,Count,Unusable_Data,Field2
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57159101,-121.9791434,28.8,62.5,70.11,20:42:33,619130553,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5716002,-121.9791433,29,63.5,71.16,20:42:38,619130558,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57163183,-121.9791418,30.1,156.35,194.48,20:42:55,619130575,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57163183,-121.9791418,30.1,156.35,194.48,20:42:55,619130575,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57163381,-121.9791412,30.1,156.56,194.62,20:42:56,619130576,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard_Mixed,36.57164634,-121.9791309,30.5,158.19,196.03,20:43:10,619130590,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57165011,-121.9791286,29.8,158.65,196.43,20:43:14,619130594,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57165425,-121.9791278,29.3,159.1,196.79,20:43:17,619130597,50925,California hydrocoral,Stylaster californicus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57165786,-121.9791283,29,159.5,197.07,20:43:19,619130599,50925,California hydrocoral,Stylaster californicus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57166482,-121.9791301,28.7,160.28,197.67,20:43:22,619130602,157133,Bat star,Patiria miniata,3,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57167042,-121.979132,28.5,160.92,198.12,20:43:24,619130604,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5716735,-121.9791332,28.4,161.27,198.35,20:43:25,619130605,52572,White-spotted rose anemone,Urticina lofotensis /syn./ Tealia lofotensis,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5716735,-121.9791332,28.4,161.27,198.35,20:43:25,619130605,50925,California hydrocoral,Stylaster californicus,7,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57167675,-121.9791343,28.3,161.64,198.54,20:43:26,619130606,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57168028,-121.9791353,28.2,162.03,198.76,20:43:27,619130607,50925,California hydrocoral,Stylaster californicus,4,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57168769,-121.979138,28,162.88,199.21,20:43:29,619130609,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57169158,-121.9791394,27.8,163.32,199.43,20:43:30,619130610,50925,California hydrocoral,Stylaster californicus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57171121,-121.9791471,27.3,165.59,200.66,20:43:35,619130615,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57171121,-121.9791471,27.3,165.59,200.66,20:43:35,619130615,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5717227,-121.9791523,27.1,166.92,201.63,20:43:38,619130618,50925,California hydrocoral,Stylaster californicus,3,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5717227,-121.9791523,27.1,166.92,201.63,20:43:38,619130618,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57175255,-121.9791639,26.4,170.34,203.49,20:43:47,619130627,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57175535,-121.9791649,26.4,170.65,203.65,20:43:48,619130628,50925,California hydrocoral,Stylaster californicus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57176295,-121.9791678,26.3,171.52,204.11,20:43:51,619130631,157152,UI Henricia,Unidentified Henricia sp.,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57176738,-121.9791693,26.1,172.02,204.39,20:43:53,619130633,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57176945,-121.9791695,26,172.24,204.51,20:43:54,619130634,50925,California hydrocoral,Stylaster californicus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57177324,-121.9791695,25.8,172.65,204.73,20:43:56,619130636,52572,White-spotted rose anemone,Urticina lofotensis /syn./ Tealia lofotensis,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57177324,-121.9791695,25.8,172.65,204.73,20:43:56,619130636,50925,California hydrocoral,Stylaster californicus,4,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57177324,-121.9791695,25.8,172.65,204.73,20:43:56,619130636,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178242,-121.9791674,25.3,173.68,205.29,20:44:01,619130641,48574,Orange puffball sponge,Tethya aurantia,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178242,-121.9791674,25.3,173.68,205.29,20:44:01,619130641,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178421,-121.9791666,25.2,173.88,205.41,20:44:02,619130642,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178601,-121.9791658,25.2,174.09,205.52,20:44:03,619130643,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178763,-121.9791652,25.1,174.28,205.61,20:44:04,619130644,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178763,-121.9791652,25.1,174.28,205.61,20:44:04,619130644,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57178915,-121.9791646,25,174.45,205.69,20:44:05,619130645,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179059,-121.9791642,24.8,174.61,205.76,20:44:06,619130646,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179194,-121.9791638,24.7,174.76,205.83,20:44:07,619130647,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179329,-121.9791636,24.5,174.91,205.89,20:44:08,619130648,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179482,-121.9791636,24.4,175.07,205.97,20:44:09,619130649,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179645,-121.9791637,24.3,175.25,206.06,20:44:10,619130650,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179645,-121.9791637,24.3,175.25,206.06,20:44:10,619130650,157152,UI Henricia,Unidentified Henricia sp.,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57179825,-121.9791637,24.2,175.44,206.16,20:44:11,619130651,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180005,-121.9791638,24.1,175.64,206.29,20:44:12,619130652,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180195,-121.9791638,23.9,175.85,206.44,20:44:13,619130653,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180384,-121.9791641,23.8,176.06,206.58,20:44:14,619130654,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180384,-121.9791641,23.8,176.06,206.58,20:44:14,619130654,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180574,-121.9791646,23.8,176.27,206.7,20:44:15,619130655,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180574,-121.9791646,23.8,176.27,206.7,20:44:15,619130655,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180773,-121.9791654,23.7,176.5,206.85,20:44:16,619130656,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180963,-121.9791664,23.7,176.72,206.98,20:44:17,619130657,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57180963,-121.9791664,23.7,176.72,206.98,20:44:17,619130657,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181135,-121.9791675,23.7,176.93,207.1,20:44:18,619130658,157139,Leather star,Dermasterias imbricata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181135,-121.9791675,23.7,176.93,207.1,20:44:18,619130658,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181307,-121.9791685,23.6,177.13,207.21,20:44:19,619130659,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,3,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181307,-121.9791685,23.6,177.13,207.21,20:44:19,619130659,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181462,-121.9791696,23.5,177.33,207.41,20:44:20,619130660,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181616,-121.9791709,23.4,177.53,207.59,20:44:21,619130661,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181771,-121.9791725,23.3,177.75,207.78,20:44:22,619130662,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181771,-121.9791725,23.3,177.75,207.78,20:44:22,619130662,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57181934,-121.9791743,23.2,177.99,207.96,20:44:23,619130663,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182089,-121.9791761,23.1,178.22,208.14,20:44:24,619130664,157256,Giant spined star,Pisaster giganteus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182089,-121.9791761,23.1,178.22,208.14,20:44:24,619130664,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182253,-121.9791777,23.1,178.45,208.32,20:44:25,619130665,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182435,-121.9791793,23.2,178.68,208.52,20:44:26,619130666,60,UI lobed sponge,Unidentified Porifera (lobed),1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182435,-121.9791793,23.2,178.68,208.52,20:44:26,619130666,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182616,-121.9791805,23.3,178.91,208.7,20:44:27,619130667,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57182815,-121.9791818,23.4,179.15,208.91,20:44:28,619130668,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183015,-121.9791831,23.5,179.4,209.11,20:44:29,619130669,157133,Bat star,Patiria miniata,4,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183015,-121.9791831,23.5,179.4,209.11,20:44:29,619130669,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183223,-121.9791844,23.4,179.65,209.29,20:44:30,619130670,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183423,-121.9791857,23.5,179.9,209.45,20:44:31,619130671,157133,Bat star,Patiria miniata,4,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183423,-121.9791857,23.5,179.9,209.45,20:44:31,619130671,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183604,-121.9791873,23.6,180.14,209.61,20:44:32,619130672,157139,Leather star,Dermasterias imbricata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183604,-121.9791873,23.6,180.14,209.61,20:44:32,619130672,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183777,-121.9791889,23.7,180.38,209.75,20:44:33,619130673,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57183777,-121.9791889,23.7,180.38,209.75,20:44:33,619130673,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5718395,-121.9791908,23.7,180.62,209.9,20:44:34,619130674,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5718395,-121.9791908,23.7,180.62,209.9,20:44:34,619130674,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57184105,-121.9791927,23.6,180.86,210.08,20:44:35,619130675,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5718426,-121.9791948,23.6,181.11,210.27,20:44:36,619130676,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57184415,-121.9791968,23.5,181.35,210.52,20:44:37,619130677,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57184415,-121.9791968,23.5,181.35,210.52,20:44:37,619130677,50925,California hydrocoral,Stylaster californicus,1.76,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.5718457,-121.9791989,23.4,181.6,210.78,20:44:38,619130678,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57184889,-121.9792034,23.4,182.13,211.36,20:44:40,619130680,157133,Bat star,Patiria miniata,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57185062,-121.9792057,23.5,182.41,211.67,20:44:41,619130681,157971,Red sea urchin,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1,,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,50,CAMPA 2019_34_50,Hard,36.57185427,-121.9792102,23.6,182.96,212.31,20:44:43,619130683,50925,California hydrocoral,Stylaster californicus,1,,
